epoch,acc,loss
0,0.15675675675675677,3.1399546378367655
1,0.46013513513513515,2.0745154638548153
2,0.6506756756756756,1.376670390850789
3,0.7486486486486487,0.9933697146338385
4,0.825,0.7198074347264057
5,0.8702702702702703,0.5316780341638101
6,0.9114864864864864,0.3963489387486432
7,0.9256756756756757,0.3154328487209372
8,0.9554054054054054,0.24588261214462487
9,0.9635135135135136,0.20092538772402582
10,0.9702702702702702,0.16529148672078106
11,0.9756756756756757,0.14886974644016576
12,0.9777027027027027,0.11912432079379623
13,0.9864864864864865,0.11375015410217079
14,0.9851351351351352,0.08971009355139088
15,0.995945945945946,0.07155640717293765
16,0.9972972972972973,0.057030559512409006
17,0.9932432432432432,0.05153726242684029
18,0.9905405405405405,0.0687931295987722
19,0.9912162162162163,0.07432013673556817
20,0.9905405405405405,0.05626085841575185
21,0.9945945945945946,0.05024830845964921
22,0.9986486486486487,0.0348298570191538
23,0.9986486486486487,0.02970269328436336
24,0.9993243243243243,0.026305533200502395
25,1.0,0.02318598486080363
26,0.9972972972972973,0.027951925912418882
27,0.9993243243243243,0.02255515251812097
28,0.9979729729729729,0.020132270002284566
29,0.9952702702702703,0.04059780080978935
30,0.9979729729729729,0.022663496746807486
31,0.9966216216216216,0.020371549506042454
32,0.9979729729729729,0.02519389616476523
33,0.9912162162162163,0.04647486256183805
34,0.9925675675675676,0.05064832012395601
35,1.0,0.018075530724348247
36,1.0,0.012704361481843767
37,0.9966216216216216,0.026860321917243905
38,1.0,0.01604189158895531
39,0.9993243243243243,0.011966424520958115
