epoch,acc,loss
0,0.14594594594594595,3.182975298649556
1,0.4391891891891892,2.216223313357379
2,0.6452702702702703,1.564203508480175
3,0.75,1.153700040482186
4,0.8006756756756757,0.8785560401710304
5,0.8513513513513513,0.702633777824608
6,0.8695945945945946,0.5897129619443738
7,0.904054054054054,0.48096865576666753
8,0.9324324324324325,0.39680550259512826
9,0.9337837837837838,0.35505802276972176
10,0.947972972972973,0.3134491195549836
11,0.9439189189189189,0.2943645812369682
12,0.9574324324324325,0.2550697278332066
13,0.972972972972973,0.2116018504709811
14,0.9668918918918918,0.23669041443515468
15,0.9777027027027027,0.17345912247090725
16,0.9790540540540541,0.15637367416072537
17,0.9918918918918919,0.12590330637790062
18,0.9858108108108108,0.1307706151459668
19,0.9918918918918919,0.11222010738140828
20,0.9925675675675676,0.10476602348121437
21,0.9939189189189189,0.0943158055479462
22,0.9898648648648649,0.09406661061016289
23,0.9898648648648649,0.09161806259606335
24,0.995945945945946,0.07607910939165063
25,0.995945945945946,0.07660728507750743
26,0.9966216216216216,0.06782288732560905
27,0.9972972972972973,0.06644342867909252
28,0.9972972972972973,0.05284911966001665
29,0.9993243243243243,0.046637708754152865
30,0.9952702702702703,0.05396060528787407
31,0.9979729729729729,0.04982139025185559
32,0.9952702702702703,0.0477635154852996
33,0.9864864864864865,0.08088536798148542
34,0.9986486486486487,0.042926303438238195
35,0.9986486486486487,0.036643052664962976
36,0.9986486486486487,0.03593998660106917
37,0.9966216216216216,0.04472198180250219
38,0.9979729729729729,0.03424554147027634
39,0.9986486486486487,0.042847774197926396
