epoch,acc,loss,val_acc,val_loss
0,0.21756756756756757,3.385597984210865,0.04312668467628345,14.988032893671823
1,0.4777027027027027,2.052741375484982,0.07008086257385758,11.39279616939411
2,0.6331081081081081,1.5356634098130304,0.0215633423180593,15.672074963140359
3,0.6878378378378378,1.0867277184048214,0.13746630735795773,10.638020564282359
4,0.7722972972972973,0.8013249687246374,0.40970350380213755,3.8483613841938524
5,0.8033783783783783,0.6355231794151099,0.0377358490766862,15.157219555178742
6,0.7858108108108108,0.7611170176718686,0.07008086221237388,14.299197962984563
7,0.8614864864864865,0.5792931122957049,0.0592991913947455,13.248497595362908
8,0.8695945945945946,0.42946290599333276,0.4285714295353851,3.2251598892828848
9,0.8797297297297297,0.3886995154458123,0.5983827480408702,2.041415080548618
10,0.8824324324324324,0.41705787359057245,0.4555256074329592,3.580892747303225
11,0.875,0.4356183546620446,0.6442048509487245,1.5676869865697671
12,0.8851351351351351,0.38789886791963835,0.714285713000439,0.9534230836318188
13,0.8621621621621621,0.40159322965789485,0.1832884101854823,10.620386272749169
14,0.9331081081081081,0.2028938885476138,0.5633423186216071,2.1881251630757377
15,0.9439189189189189,0.18660939682174374,0.9002695421002945,0.3782559487054933
16,0.9567567567567568,0.11744209332643328,0.6307277615179592,1.7272144655654373
17,0.9587837837837838,0.12643891508514818,0.46091644220917694,4.673007250474791
18,0.9540540540540541,0.1590725260811883,0.7061994612377609,1.297570943993057
19,0.9418918918918919,0.1784937047072359,0.7735849051783991,0.8837187283765273
20,0.9297297297297298,0.23320886170541918,0.46900269477515205,2.968204274653103
21,0.9445945945945946,0.16168562262444883,0.8355795151461167,0.587513017365232
22,0.9554054054054054,0.14687265874566258,0.7870619960550992,0.7841137461263857
23,0.9695945945945946,0.08047284218356819,0.7951482474964584,0.9346039050994215
24,0.9756756756756757,0.07371151526836124,0.7843665766587475,0.8582090277556139
25,0.9689189189189189,0.11437929837486228,0.38814016148407826,4.824559551043651
26,0.9736486486486486,0.08401296859405734,0.9191374674318936,0.3050533578080951
27,0.9824324324324324,0.052878269855235076,0.8571428585887919,0.7475439353451896
28,0.9581081081081081,0.12640744528254946,0.7385444747148499,1.222089212377759
29,0.9439189189189189,0.2174624453827336,0.8086253383731585,0.8110943280782983
30,0.9608108108108108,0.11143960504717118,0.824797845111703,0.6899825612489746
31,0.9851351351351352,0.04875394183940984,0.9137466318523787,0.30295263090223634
32,0.9844594594594595,0.04543379922774998,0.6630727772442799,1.672809448524948
33,0.9864864864864865,0.047253724738854815,0.9002695409756787,0.3581202857577897
34,0.9891891891891892,0.04701346581852114,0.9433962256117973,0.27307240170931235
35,0.9932432432432432,0.02086179438424674,0.8921832895343195,0.4181280777139484
36,0.9966216216216216,0.011696245002786855,0.9110512121347083,0.3170129875288498
37,0.9918918918918919,0.028272205226224017,0.870619946412963,0.512132201072662
38,0.9864864864864865,0.05391419869218324,0.9056603784831065,0.402468346842537
39,0.9527027027027027,0.14820923651694445,0.6172506744970851,2.5987894483653684
