epoch,acc,loss
0,0.15405405405405406,3.1402989877236855
1,0.4081081081081081,2.2158354321041625
2,0.606081081081081,1.677008744188257
3,0.6986486486486486,1.2782406149683772
4,0.7912162162162162,0.9770529991871602
5,0.8331081081081081,0.768337953412855
6,0.8655405405405405,0.6426126908611607
7,0.8810810810810811,0.5514398503947903
8,0.9,0.46254474182386657
9,0.9222972972972973,0.39150645813426455
10,0.9466216216216217,0.31524650438411816
11,0.952027027027027,0.2794255371029313
12,0.9641891891891892,0.2617813603298084
13,0.9668918918918918,0.21871731039640066
14,0.9824324324324324,0.18345783248141007
15,0.9756756756756757,0.17718335857262482
16,0.977027027027027,0.16771415359265096
17,0.9885135135135135,0.12803647115423872
18,0.9871621621621621,0.12384436903773127
19,0.9945945945945946,0.09559607956860516
20,0.9871621621621621,0.10869508232619311
21,0.995945945945946,0.0863490333428254
22,0.9864864864864865,0.11364505452078742
23,0.9912162162162163,0.08534846197108964
24,0.9966216216216216,0.07695572855504783
25,0.9986486486486487,0.06306493942802016
26,0.9972972972972973,0.06463381160755416
27,0.9972972972972973,0.06045243804519241
28,0.9952702702702703,0.05958565775607083
29,0.9986486486486487,0.05372124342499553
30,0.9945945945945946,0.05890709109402992
31,0.9918918918918919,0.07396001151284656
32,1.0,0.04453284325631889
33,1.0,0.034040081017726175
34,0.9986486486486487,0.041985708374429394
35,0.9986486486486487,0.03671229964977986
36,0.9993243243243243,0.03725982227840939
37,0.9966216216216216,0.039793333733404004
38,0.9851351351351352,0.07838911510802604
39,0.9993243243243243,0.032315722470347946
