epoch,acc,loss
0,0.09391891891891892,3.403235439352087
1,0.21013513513513513,2.8699769896429936
2,0.2885135135135135,2.4239575063860093
3,0.4222972972972973,1.9951515017329036
4,0.5364864864864864,1.6707789653056377
5,0.6175675675675676,1.3824515935536978
6,0.6621621621621622,1.2000039474384205
7,0.7243243243243244,0.9879389582453547
8,0.7702702702702703,0.8601550076458905
9,0.7918918918918919,0.7391389524614489
10,0.8182432432432433,0.6662072884069906
11,0.8472972972972973,0.5531237544240178
12,0.8864864864864865,0.4723867677353524
13,0.8966216216216216,0.3873682431272558
14,0.9168918918918919,0.35394319320047224
15,0.9304054054054054,0.2977238804907412
16,0.9398648648648649,0.2705739159841795
17,0.95,0.24432753260071213
18,0.9554054054054054,0.21543991130751533
19,0.9641891891891892,0.19406797515379415
20,0.977027027027027,0.16493584513664244
21,0.9817567567567568,0.13564700669533497
22,0.9797297297297297,0.14784888705691776
23,0.9743243243243244,0.13942652167500677
24,0.9851351351351352,0.12700258235673648
25,0.9864864864864865,0.11365125710899765
26,0.9743243243243244,0.1470875778713742
27,0.9844594594594595,0.10311232322978006
28,0.9878378378378379,0.08878638253018663
29,0.9844594594594595,0.09538771260429073
30,0.9864864864864865,0.09003993627187368
31,0.9844594594594595,0.0790659841653463
32,0.995945945945946,0.06466639658083786
33,0.9918918918918919,0.06442448639789143
34,0.9912162162162163,0.05299268550163991
35,0.9972972972972973,0.047901250945555196
36,0.9993243243243243,0.04024752827512251
37,0.9979729729729729,0.034210886141738374
38,0.9952702702702703,0.04798282115040599
39,0.9939189189189189,0.047693207557942416
