epoch,acc,loss
0,0.07635135135135135,3.3695986219354577
1,0.16486486486486487,3.038525761784734
2,0.2608108108108108,2.59254691665237
3,0.3324324324324324,2.2785053730010985
4,0.43243243243243246,1.9318554697809993
5,0.5148648648648648,1.6612237350360768
6,0.595945945945946,1.4141085695576023
7,0.6560810810810811,1.2237484467996134
8,0.7047297297297297,1.0744185473467853
9,0.7783783783783784,0.8299726344443656
10,0.7851351351351351,0.7677174291095218
11,0.8175675675675675,0.6705411472836056
12,0.8506756756756757,0.5652157313114888
13,0.8486486486486486,0.539664988904386
14,0.8756756756756757,0.45772439209190574
15,0.8837837837837837,0.41707108471844645
16,0.8864864864864865,0.4118378768096099
17,0.8898648648648648,0.3699588463113115
18,0.9175675675675675,0.3026218076010008
19,0.9439189189189189,0.23566736691706888
20,0.9398648648648649,0.25607293199848485
21,0.9506756756756757,0.20842032923891737
22,0.956081081081081,0.19194859427374764
23,0.9493243243243243,0.21269920194471204
24,0.9459459459459459,0.20586541021192395
25,0.956081081081081,0.18544894199113587
26,0.9655405405405405,0.15292168026034897
27,0.970945945945946,0.14742720280144667
28,0.9824324324324324,0.114653436195206
29,0.9891891891891892,0.08322110570765831
30,0.9871621621621621,0.09333897631716084
31,0.9891891891891892,0.08294835277908558
32,0.9871621621621621,0.08556994372928464
33,0.9858108108108108,0.07513285694090095
34,0.9858108108108108,0.08584380149841309
35,0.9864864864864865,0.07596512686561893
36,0.9831081081081081,0.08589683964445784
37,0.9885135135135135,0.06848939665265985
38,0.9817567567567568,0.08623605583970612
39,0.9918918918918919,0.0626364207348308
